Bug_ID,Version,Affected_File(s)
HIVE-13867,2.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerCheckInvocation.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerShowFilters.java;itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestHS2AuthzContext.java;itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcMetadataApiAuth.java;itests/util/src/main/java/org/apache/hadoop/hive/ql/security/DummyAuthenticator.java;itests/util/src/main/java/org/apache/hadoop/hive/ql/security/InjectableDummyAuthenticator.java;itests/util/src/main/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidatorForTest.java;ql/src/java/org/apache/hadoop/hive/ql/Driver.java;ql/src/java/org/apache/hadoop/hive/ql/parse/TableMask.java;ql/src/java/org/apache/hadoop/hive/ql/processors/CommandUtil.java;ql/src/java/org/apache/hadoop/hive/ql/security/HadoopDefaultAuthenticator.java;ql/src/java/org/apache/hadoop/hive/ql/security/HiveAuthenticationProvider.java;ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateConfigUserAuthenticator.java;ql/src/java/org/apache/hadoop/hive/ql/security/SessionStateUserAuthenticator.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/AuthorizationMetaStoreFilterHook.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizationValidator.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizer.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthorizerImpl.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveAuthzContext.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveV1Authorizer.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/DummyHiveAuthorizationValidator.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLStdHiveAuthorizationValidator.java;service/src/java/org/apache/hive/service/cli/operation/MetadataOperation.java
HIVE-13863,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-13861,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortLimitPullUpConstantsRule.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveUnionPullUpConstantsRule.java
HIVE-13859,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFMask.java
HIVE-13841,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13840,2.1.0,orc/src/java/org/apache/orc/impl/ReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13834,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/LockRequestBuilder.java
HIVE-13832,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/hbase/stats/IExtrapolatePartStatus.java;metastore/src/model/org/apache/hadoop/hive/metastore/model/MConstraint.java;orc/src/java/org/apache/orc/impl/DataReaderProperties.java;orc/src/test/org/apache/orc/impl/TestDataReaderProperties.java;ql/src/java/org/apache/hadoop/hive/ql/exec/spark/status/impl/SparkJobUtils.java;ql/src/java/org/apache/hadoop/hive/ql/txn/AcidWriteSetService.java;ql/src/test/org/apache/hadoop/hive/ql/plan/TestTezWorkConcurrency.java;serde/src/java/org/apache/hadoop/hive/serde2/thrift/ThriftFormatter.java;storage-api/src/test/org/apache/hadoop/hive/ql/util/JavaDataModelTest.java
HIVE-13831,2.1.0,accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/AccumuloPredicateHandler.java;accumulo-handler/src/java/org/apache/hadoop/hive/accumulo/predicate/PushdownTuple.java;hbase-handler/src/java/org/apache/hadoop/hive/hbase/AbstractHBaseKeyFactory.java;hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java;ql/src/java/org/apache/hadoop/hive/ql/index/IndexPredicateAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/index/IndexSearchCondition.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveStoragePredicateHandler.java
HIVE-13821,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ColumnarSplitSizeEstimator.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13818,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/fast/VectorMapJoinFastLongHashTable.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/optimized/VectorMapJoinOptimizedLongCommon.java;ql/src/java/org/apache/hadoop/hive/ql/plan/VectorMapJoinDesc.java
HIVE-13767,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveCalciteUtil.java
HIVE-13753,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbLockManager.java;ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java
HIVE-13751,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/llap/LlapOutputFormatService.java
HIVE-13743,2.1.0,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java
HIVE-13730,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HybridHashTableContainer.java
HIVE-13728,2.1.0,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/hbase/TestHBaseSchemaTool.java
HIVE-13720,2.1.0,llap-tez/src/test/org/apache/hadoop/hive/llap/tezplugins/TestLlapTaskCommunicator.java
HIVE-13719,2.1.0,llap-common/src/test/org/apache/hadoop/hive/llap/tez/TestConverters.java
HIVE-13712,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java
HIVE-13705,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/ProxyLocalFileSystem.java
HIVE-13701,2.1.0,llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTaskSchedulerService.java;llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/metrics/LlapTaskSchedulerMetrics.java
HIVE-13700,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveOperationType.java;ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java
HIVE-13686,2.1.0,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestRecordReaderImpl.java
HIVE-13645,2.1.0,beeline/src/java/org/apache/hive/beeline/DatabaseConnection.java
HIVE-13628,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/Operator.java;ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java
HIVE-13622,2.1.0,hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/HiveEndPoint.java;hcatalog/streaming/src/java/org/apache/hive/hcatalog/streaming/mutate/client/lock/Lock.java;hcatalog/streaming/src/test/org/apache/hive/hcatalog/streaming/mutate/client/lock/TestLock.java;itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStoreTxns.java;metastore/src/gen/thrift/gen-cpp/ThriftHiveMetastore.cpp;metastore/src/gen/thrift/gen-cpp/hive_metastore_types.cpp;metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/AddDynamicPartitions.java;metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/DataOperationType.java;metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/LockComponent.java;metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java;metastore/src/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java;metastore/src/java/org/apache/hadoop/hive/metastore/LockComponentBuilder.java;metastore/src/java/org/apache/hadoop/hive/metastore/LockRequestBuilder.java;metastore/src/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java;metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestCompactionTxnHandler.java;metastore/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java;ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java;ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java;ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java;ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestCleaner.java;ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestInitiator.java
HIVE-13599,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskExecutorService.java;llap-server/src/test/org/apache/hadoop/hive/llap/daemon/impl/TestTaskExecutorService.java
HIVE-13572,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java;shims/common/src/main/java/org/apache/hadoop/hive/shims/ShimLoader.java
HIVE-13563,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;orc/src/java/org/apache/orc/OrcConf.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcRecordUpdater.java
HIVE-13533,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/Driver.java;ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/ATSHook.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java;ql/src/java/org/apache/hadoop/hive/ql/parse/ExplainSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/plan/ExplainWork.java;ql/src/test/org/apache/hadoop/hive/ql/parse/TestUpdateDeleteSemanticAnalyzer.java
HIVE-13510,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;metastore/src/test/org/apache/hadoop/hive/metastore/TestHiveMetaStoreGetMetaConf.java
HIVE-13488,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java
HIVE-13487,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java
HIVE-13485,2.1.0,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java
HIVE-13458,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/Context.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java;ql/src/java/org/apache/hadoop/hive/ql/exec/mr/HadoopJobExecHelper.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeFileTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/stats/PartialScanTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/truncate/ColumnTruncateTask.java;ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java;ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-13434,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java;ql/src/test/org/apache/hadoop/hive/ql/parse/TestSemanticAnalyzer.java
HIVE-13396,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonCacheMetrics.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonExecutorMetrics.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/LlapDaemonQueueMetrics.java;llap-server/src/java/org/apache/hadoop/hive/llap/metrics/MetricsUtils.java
HIVE-13388,2.1.0,service/src/gen/thrift/gen-cpp/ThriftHive.cpp;service/src/gen/thrift/gen-cpp/ThriftHive_server.skeleton.cpp;service/src/gen/thrift/gen-cpp/hive_service_constants.cpp;service/src/gen/thrift/gen-cpp/hive_service_types.cpp;service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/HiveClusterStatus.java;service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/HiveServerException.java;service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/JobTrackerState.java;service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service/ThriftHive.java
HIVE-13343,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LlapDecider.java
HIVE-13342,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LlapDecider.java
HIVE-13327,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java
HIVE-13325,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java
HIVE-13291,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-13287,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-13269,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRexUtil.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveReduceExpressionsWithStatsRule.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java
HIVE-13267,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/AbstractFilterStringColLikeStringScalar.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/SelectStringColLikeStringScalar.java;ql/src/java/org/apache/hadoop/hive/ql/udf/UDFLike.java
HIVE-13262,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/IncrementalObjectSizeEstimator.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LlapDataBuffer.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheMemoryManager.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelFifoCachePolicy.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelLrfuCachePolicy.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/SimpleBufferManager.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/old/BufferInProgress.java;llap-server/src/java/org/apache/hadoop/hive/llap/old/BufferPool.java;llap-server/src/java/org/apache/hadoop/hive/llap/old/CachePolicy.java;llap-server/src/java/org/apache/hadoop/hive/llap/old/ChunkPool.java;ql/src/java/org/apache/hadoop/hive/llap/DebugUtils.java;ql/src/java/org/apache/hadoop/hive/llap/LogLevels.java;ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorGroupByOperator.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReader.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java
HIVE-13258,2.1.0,llap-common/src/java/org/apache/hadoop/hive/llap/LlapUtil.java;llap-common/src/java/org/apache/hadoop/hive/llap/counters/LlapIOCounters.java;llap-server/src/java/org/apache/hadoop/hive/llap/counters/QueryFragmentCounters.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapTaskReporter.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/StatsRecordingThreadPool.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/TaskRunnerCallable.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-tez/src/java/org/apache/hadoop/hive/llap/tezplugins/LlapTezUtils.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezJobMonitor.java;ql/src/java/org/apache/hadoop/hive/ql/hooks/PostExecTezSummaryPrinter.java
HIVE-13255,2.1.0,orc/src/java/org/apache/orc/impl/IntegerReader.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerReader.java;orc/src/java/org/apache/orc/impl/RunLengthIntegerReaderV2.java;orc/src/java/org/apache/orc/impl/SerializationUtils.java;orc/src/test/org/apache/orc/impl/TestSerializationUtils.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/TreeReaderFactory.java
HIVE-13251,2.1.0,serde/src/java/org/apache/hadoop/hive/serde2/avro/AvroDeserializer.java
HIVE-13246,2.1.0,orc/src/java/org/apache/orc/impl/WriterImpl.java
HIVE-13242,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelFactories.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveAggregate.java;ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java
HIVE-13233,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java;ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java
HIVE-13227,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java
HIVE-13210,2.1.0,metastore/src/gen/protobuf/gen-java/org/apache/hadoop/hive/metastore/hbase/HbaseMetastoreProto.java;metastore/src/gen/thrift/gen-cpp/hive_metastore_types.cpp;metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/Order.java;metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java;metastore/src/java/org/apache/hadoop/hive/metastore/ObjectStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/hbase/HBaseUtils.java;metastore/src/model/org/apache/hadoop/hive/metastore/model/MOrder.java;metastore/src/test/org/apache/hadoop/hive/metastore/hbase/TestHBaseStore.java;metastore/src/test/org/apache/hadoop/hive/metastore/hbase/TestHBaseStoreBitVector.java;metastore/src/test/org/apache/hadoop/hive/metastore/hbase/TestSharedStorageDescriptor.java;ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java;ql/src/java/org/apache/hadoop/hive/ql/exec/MoveTask.java;ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/AbstractSMBJoinProc.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/BucketingSortingReduceSinkOptimizer.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/SortedDynPartitionOptimizer.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/RelOptHiveTable.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/BucketingSortingCtx.java;ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/BucketingSortingOpProcFactory.java;ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java;ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java;ql/src/test/org/apache/hadoop/hive/ql/txn/compactor/TestWorker.java;serde/src/gen/thrift/gen-cpp/serde_constants.cpp
HIVE-13209,2.1.0,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java;metastore/src/java/org/apache/hadoop/hive/metastore/TSetIpAddressProcessor.java;metastore/src/test/org/apache/hadoop/hive/metastore/IpAddressListener.java
HIVE-13199,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-13185,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestReaderImpl.java
HIVE-13153,2.1.0,cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java;ql/src/java/org/apache/hadoop/hive/ql/session/SessionState.java;service/src/java/org/apache/hive/service/cli/session/HiveSessionImpl.java
HIVE-13135,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java;llap-server/src/java/org/apache/hadoop/hive/llap/configuration/LlapDaemonConfiguration.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/services/impl/LlapWebApp.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/services/impl/LlapWebServices.java
HIVE-13128,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java;ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezTask.java;ql/src/java/org/apache/hadoop/hive/ql/io/NullScanFileSystem.java
HIVE-13110,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-13089,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java
HIVE-13086,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java;llap-server/src/java/org/apache/hadoop/hive/llap/daemon/impl/LlapDaemon.java
HIVE-13079,2.1.0,llap-server/src/java/org/apache/hadoop/hive/llap/cli/LlapServiceDriver.java
HIVE-13077,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionState.java
HIVE-13016,2.1.0,ql/src/java/org/apache/hadoop/hive/ql/io/orc/FileDump.java
HIVE-12995,2.1.0,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java;llap-server/src/java/org/apache/hadoop/hive/llap/IncrementalObjectSizeEstimator.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/Cache.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCache.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/LowLevelCacheImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/cache/NoopCache.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapIoImpl.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/EncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcColumnVectorProducer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcFileMetadata.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcMetadataCache.java;llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcStripeMetadata.java;orc/src/java/org/apache/orc/FileMetadata.java;ql/src/java/org/apache/hadoop/hive/ql/io/HdfsUtils.java;ql/src/java/org/apache/hadoop/hive/ql/io/SyntheticFileId.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcSplit.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/OrcBatchKey.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/OrcCacheKey.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/Reader.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/ReaderImpl.java;ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/StreamUtils.java;ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java;storage-api/src/java/org/apache/hadoop/hive/common/io/DataCache.java;storage-api/src/java/org/apache/hadoop/hive/common/io/encoded/EncodedColumnBatch.java
